編號,發布日期,職缺名稱,工作內容摘要,公司名稱,產業描述,最低薪資,最高薪資,學歷要求代碼清單,具體的軟硬體技能要求,目前應徵人數,工作連結
796,20260304,自動化測試工程師,"測試案例編寫，軟體測試Bug分析、回報與追蹤）

其他條件:
1.具有基本腳本或程式撰寫能力，包含shell、batch與Python
2.具有基本影像處理能力
3.有使用過OpenCV的經驗",鉅怡智慧股份有限公司,電腦軟體服務業,50000,70000,大學以上,"[{'code': '12001003008', 'description': 'C'}, {'code': '12001003010', 'description': 'C++'}]",9,https://www.104.com.tw/job/88qci
798,20260311,全自動化測試工程師 Automation Test Engineer,", reproduction,optimization).


【 加分項目｜Nice to have 】
．具備 JavaScript / Python 程式開發能力（任一即可）
．熟悉系統化測試報告設計與數據分析能力
．有處理 多專案自動化測試",創順科技有限公司,其它軟體及網路相關業,100000,9999999,大學以上,[],9,https://www.104.com.tw/job/8w71w
799,20260306,【115 年度研發替代役】現場應用工程師 Field Application Consultant,"除。
- 有大量實際部署經驗，能針對不同環境進行設定與改善，並快速診斷問題來源。
- 熟悉 Docker、Docker Compose、Kubernetes 等容器化技術，能靈活應用於部署流程。
- 熟悉 Python、Shell 或其他腳本語言，",未來巢科技股份有限公司,電腦軟體服務業,600000,1200000,大學以上,"[{'code': '12001001020', 'description': 'Shell'}, {'code': '12001001007', 'description': 'Linux'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001007075', 'description': 'VPN'}, {'code': '12003002021', 'description': 'RTSP'}]",19,https://www.104.com.tw/job/8vqv5
806,20260204,RPA工程師,"工具 (UiPath、Automation Anywhere、Power Automate、Blue Prism 等)。
具備 API 串接與自動化流程開發經驗。
基礎程式語言能力 (Python / JavaScript / C# 其一)。",數辰創藝科技股份有限公司,電腦軟體服務業,800000,960000,學歷不均,[],2,https://www.104.com.tw/job/8u5i7
807,20260309,【總公司系統規劃部】系統專案科人員,"1. 主導系統需求分析與系統設計，規劃系統功能與流程。
2. 提供 Python 後端開發技術協助，與開發團隊討論技術實作方案。
3. 撰寫與優化SQL查詢與資料處理邏輯，支援資料分析與流程驗證。
4. 協助資料流程（Data Pipeline）",三商美邦人壽保險股份有限公司_總公司,人身保險業,40000,55000,大學以上,[],3,https://www.104.com.tw/job/7ayn5
809,20260309,軟體工程師 Software Engineer (C++),"design pattern.
    - Experience with Linux or Unix-like manipulation.
    - Experience with bash shell scripting or python",英屬開曼群島商繹勝科技有限公司台灣分公司,其他投資理財相關業,65000,130000,高中以上,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001003010', 'description': 'C++'}]",11,https://www.104.com.tw/job/7csbh
815,20260309,軟體開發工程師 Software Developer (BE),"-   建立有效的自動化測試，排除故障與錯誤，並能徹底分析問題
-   記錄產品開發與技術文件
-   維護公司內部資訊系統與改善開發環境
-   貫徹公司的文化與價值觀

【具備條件】
-   熟練Java、Python、SQL、",Eunodata_御諾資訊股份有限公司,電腦軟體服務業,40000,55000,大學以上,"[{'code': '12001003025', 'description': 'Java'}, {'code': '12003003067', 'description': 'Version Control'}, {'code': '12001007067', 'description': 'Socket'}, {'code': '12001006044', 'description': 'Angular'}, {'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001004041', 'description': 'RDBMS'}, {'code': '12001004039', 'description': 'PostgreSQL'}, {'code': '12001004033', 'description': 'ODBC'}, {'code': '12001004029', 'description': 'JDBC'}, {'code': '12001004018', 'description': 'ETL'}, {'code': '12001003053', 'description': 'Spring'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001001029', 'description': 'UNIX'}]",10,https://www.104.com.tw/job/8o9fv
816,20260228,Software Engineer 軟體全端工程師 (full stack),"js with Tailwind CSS for the frontend. Python for data processing tasks, XML/XBRL parsing and generation)
- Good",寫意達股份有限公司,多媒體傳播相關業,40000,55000,大學以上,"[{'code': '12001003041', 'description': 'PHP'}, {'code': '12001006038', 'description': 'VueJS'}, {'code': '12001006032', 'description': 'CSS'}, {'code': '12001006030', 'description': 'jQuery'}, {'code': '12001006027', 'description': 'XML'}, {'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001006013', 'description': 'HTML'}, {'code': '12001005023', 'description': 'AWS'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001002016', 'description': 'Github'}]",14,https://www.104.com.tw/job/78yf1
818,20260223,資料工程師,"平臺的對接；

任職要求：
・具備公有雲資料排程、處理、清洗、分析的實務經驗。
・具備 Python、Java、php 等軟體開發相關工作經驗。
・擅長解決問題、除錯、故障排除，提出問題解決方案。
・具備 SQL、BigQuery、RDBMS、",圖靈數位股份有限公司,其它軟體及網路相關業,40000,55000,大學以上,[],8,https://www.104.com.tw/job/7v0e3
822,20260305,(2025年研發替代役) AI 工程師,"1.      熟悉C, C++,Python等程式語言。
2.      熟悉深度學習工具。(如Tensorflow, Caffe等)
3.      了解AI/ML深度學習演算法，並有能力針對模型底層進行修改及優化。
4.      熟悉且能",捷揚航電股份有限公司,電腦及其週邊設備製造業,40000,55000,碩士以上,[],3,https://www.104.com.tw/job/8ttbd
823,20260309,【巨匠電腦_士林】內勤課程顧問｜均薪5-8萬。保底35k起+多元獎金/完整培訓/在職進修,"專業的課程諮詢與建議
2-根據學員需求推薦電腦技能／證照課程（如Excel、Python、Adobe等）
3-公司提供優質名單，無需陌生開發
4-協助完成報名流程並達成招生目標
5-定期追蹤與關懷學員，建立良好服務關係
6-支援招生／行銷活動，提升",巨匠電腦股份有限公司(巨匠電腦)(巨匠美語),補習班,35000,80000,高中以上,[],3,https://www.104.com.tw/job/8traf
829,20260310,數據科學/醫療資訊分析師,"Methodology)：
 * 運用 Python 開發自動化 Pipeline，進行大規模數據清洗、結構化與品質監控。
 * 參與 Data Lake 與 Feature Store 的規劃，確保數據能驅動高效能 AI 模型。
 * 跨領域轉譯與專",寰澔生物科技有限公司,工商顧問服務業,48000,9999999,大學以上,[],8,https://www.104.com.tw/job/8yltd
830,20260311,2026實習生專案：AI實習工程師（ 2026.9 ~ 2027.6 學年實習）,"與相關單位協同釐清資料需求，進行串接與整理
•	進行資料測試、清理與品質驗證
•	AI 應用開發
•	使用 Azure 雲端環境 與 Python 技術
•	基於企業情境開發、測試 AI 應用或 API
•	上線後進行持續優化與迭代
•	AI 模",大聯大控股股份有限公司,其他半導體相關業,34500,9999999,大學以上,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001002009', 'description': 'Servlets'}, {'code': '12001003025', 'description': 'Java'}, {'code': '12001003053', 'description': 'Spring'}, {'code': '12001004035', 'description': 'Oracle'}]",8,https://www.104.com.tw/job/8ugv0
832,20260310,AI 工程師,"優化方法 
6. 開發生成式AI相關應用 

*必要技能:
1. 熟悉機器學習、深度學習。 
2. 熟悉電腦視覺、影像處理。 
3. 熟悉 Python，並了解基本的機器學習/深度學習工具(如 PyTorch、TensorFlow、scikit-",富創數位生活有限公司,電子通訊／電腦週邊零售業,40000,55000,專科以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001003086', 'description': 'PyTorch'}, {'code': '12001003090', 'description': 'scikit-learn'}, {'code': '12001003087', 'description': 'tensorflow'}, {'code': '12001003097', 'description': 'LLM'}, {'code': '12001003088', 'description': 'NLP'}]",33,https://www.104.com.tw/job/8yr76
833,20260311,研發工程師(前端),"熟悉 HTML、CSS、JavaScript、Vue.js，具響應式設計與切版經驗。
3. 具 ASP.NET 基礎能力與 Web Forms 開發經驗，能依需求將現有功能轉換為 C#。
4. 能與後端工程師（Python）協作，完成頁面與功能開發",宇數科技股份有限公司,電腦軟體服務業,40000,55000,大學以上,"[{'code': '12001005023', 'description': 'AWS'}, {'code': '12001006013', 'description': 'HTML'}, {'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001006032', 'description': 'CSS'}, {'code': '12001006038', 'description': 'VueJS'}, {'code': '12002004009', 'description': 'Figma'}, {'code': '12001003006', 'description': 'ASP.NET'}, {'code': '12001003009', 'description': 'C#'}]",10,https://www.104.com.tw/job/8bubo
834,20260305,【外籍僑生申請工作許可專區】ELK資料解決方案工程師_潛力人才計畫招聘專區,"參與潛力人才培訓計劃:
．Elastic Stack 解決方案。
．Lucene Query
．Shell Script (Bash)
．Programer Script (Python)
．企業級解決方案實作 (Backup/Restore/",歐立威科技股份有限公司,電腦軟體服務業,38000,9999999,大學以上,"[{'code': '12001001007', 'description': 'Linux'}]",1,https://www.104.com.tw/job/8gdy9
836,20260109,【前瞻研究籌獲中心-架構設計組】雲原生架構研究員(台北),"Docker, Kubernetes) 實務經驗
3. 具軟體開發、API 設計與系統整合經驗

專業能力需求：
1. 熟悉至少一種後端程式語言(如 Go, Python, Java, Rust)
2. 熟悉CI/CD流程與工具(如 Jenkins,",國家資通安全研究院,其他專業／科學及技術業,40000,55000,大學以上,[],5,https://www.104.com.tw/job/8v0u0
838,20260309,73040_Laboratory Technician_ Optical (Neihu),"• Knowledge of photoelectric phenomenon and polarization characteristics.
• Experience of MATLAB or Python or LabVIEW",台灣康寧顯示玻璃股份有限公司,玻璃及玻璃製品製造業,40000,55000,大學以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001003034', 'description': 'Matlab'}, {'code': '12001008003', 'description': 'Excel'}, {'code': '12001003073', 'description': 'LabVIEW'}]",15,https://www.104.com.tw/job/8xvpw
839,20260303,初階 AI 產品工程師,"全端實作與優化：
•   負責 Python API 開發與 SQL 資料庫維護。
•   接手並審查（Code Review）AI 生成的程式碼，確保邏輯正確與系統穩定。
___________________________________",毅聲科技有限公司,電腦軟體服務業,40000,55000,大學以上,"[{'code': '12001002018', 'description': 'Git'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003097', 'description': 'LLM'}, {'code': '12001004031', 'description': 'MS SQL'}]",27,https://www.104.com.tw/job/8xnnt
842,20260309,【審計部】合夥人(Partner)/審計協理(Senior manager) (partner path)/審計經理(Manager) (partner path) (台北),"1. 具會計師事務所實習或短期審計/財會經驗
2. 具四大會計師事務所工作經驗 
3. 具國內外會計師執照 ( 如 CPA 初級、ACCA、CFA Level 1 ) 
4. 熟悉 Power BI 或 Python（用於財務數據分析）
5. 具備",瑪澤聯合會計師事務所,會計服務業,40000,55000,大學以上,"[{'code': '12001008003', 'description': 'Excel'}, {'code': '12001008016', 'description': 'Word'}]",1,https://www.104.com.tw/job/885e4
843,20260305,系統整合工程師 / AI 應用工程師,"1. 基本電腦硬體安裝、維護與故障排除
2. 作業系統與驅動程式安裝、設定與問題解決
3. API 軟體串接與系統整合（含第三方平台與內部系統）
4. 使用 Python 進行程式開發、資料處理與自動化工具設計
5. LLM（大型語言模型）應用整",創泓科技股份有限公司,電腦系統整合服務業,40000,55000,大學以上,[],15,https://www.104.com.tw/job/8yprn
851,20260310,後端工程師 Backend Engineer,"5. 構建穩定的基礎結構符合跨國使用



我們希望你有...

* 良好的計算機科學基礎 (Above-average knowledge of Computer Sciences)
* 懂 Python 或者至少一門類似的語言 (",iCHEF_資廚管理顧問股份有限公司,工商顧問服務業,40000,55000,大學以上,"[{'code': '12001002016', 'description': 'Github'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001005023', 'description': 'AWS'}, {'code': '12001006043', 'description': 'Django'}]",28,https://www.104.com.tw/job/88ofg
853,20260209,軟體工程師 Fullstack Software Engineer,"必要條件

此職位為 Fullstack，橫跨前後端開發、調研，會依照候選人的特質與強項分配前後端開發比例。投遞前請先確認您的職涯方向是否符合。

• 熟悉 JavaScript（ES6+ 語法）、CSS 與 HTML

• 熟悉 Python 及",巴涼科技股份有限公司,自動控制相關業,45000,90000,高中以上,[],10,https://www.104.com.tw/job/76lsw
854,20260309,LLT-Manufacturing Software Engineer – Smart Factory Automation,"Pipelines or similar CI/CD tools for automated deployment and software management.
•	Familiar with Python, Linux shell script",緯穎科技服務股份有限公司,電腦及其週邊設備製造業,40000,55000,大學以上,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001001020', 'description': 'Shell'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001004031', 'description': 'MS SQL'}, {'code': '12001007017', 'description': 'DHCP'}, {'code': '12001007026', 'description': 'HTTP'}, {'code': '12001007071', 'description': 'TCP/IP'}]",12,https://www.104.com.tw/job/8xesu
855,20260310,企業 AI 網路基礎架構工程師（AI Network Infrastructure Engineer）（工程師／儲備技術顧問）,"/ VMware 等）
- 熟悉 Server、Storage 或虛擬化/Container 技術
- 會用 Python/Ansible/Terraform 等工具把交付「流程化、模板化」
- 對 AI 基礎設施或 AI 應用有興趣或相關經驗",訊達電腦股份有限公司,電腦系統整合服務業,35000,9999999,大學以上,"[{'code': '12001007071', 'description': 'TCP/IP'}, {'code': '12001007015', 'description': 'Cisco'}, {'code': '12001007022', 'description': 'Firewall'}, {'code': '12001007074', 'description': 'VLAN'}, {'code': '12001007021', 'description': 'Ethernet'}, {'code': '12001007038', 'description': 'LAN'}, {'code': '12001007061', 'description': 'Routers'}, {'code': '12001007063', 'description': 'Security'}, {'code': '12001007075', 'description': 'VPN'}]",1,https://www.104.com.tw/job/8y3rg
